,ImageName,label_name,label
6549,./data/NEU-CLS-64/pa/485.jpg,pa,3
3026,./data/NEU-CLS-64/cr/1049.jpg,cr,0
5372,./data/NEU-CLS-64/ps/462.jpg,ps,4
4458,./data/NEU-CLS-64/rs/687.jpg,rs,6
4983,./data/NEU-CLS-64/rs/807.jpg,rs,6
5715,./data/NEU-CLS-64/ps/578.jpg,ps,4
7107,./data/NEU-CLS-64/rp/10.jpg,rp,5
3292,./data/NEU-CLS-64/cr/1006.jpg,cr,0
4842,./data/NEU-CLS-64/rs/343.jpg,rs,6
4874,./data/NEU-CLS-64/rs/1360.jpg,rs,6
3653,./data/NEU-CLS-64/rs/799.jpg,rs,6
3233,./data/NEU-CLS-64/cr/43.jpg,cr,0
3283,./data/NEU-CLS-64/cr/1210.jpg,cr,0
5369,./data/NEU-CLS-64/ps/264.jpg,ps,4
4631,./data/NEU-CLS-64/rs/1063.jpg,rs,6
7040,./data/NEU-CLS-64/rp/60.jpg,rp,5
4976,./data/NEU-CLS-64/rs/185.jpg,rs,6
5378,./data/NEU-CLS-64/ps/106.jpg,ps,4
2225,./data/NEU-CLS-64/in/185.jpg,in,2
530,./data/NEU-CLS-64/sc/616.jpg,sc,7
5448,./data/NEU-CLS-64/ps/732.jpg,ps,4
2552,./data/NEU-CLS-64/cr/1009.jpg,cr,0
3910,./data/NEU-CLS-64/rs/1132.jpg,rs,6
6938,./data/NEU-CLS-64/pa/636.jpg,pa,3
41,./data/NEU-CLS-64/sp/216.jpg,sp,8
1598,./data/NEU-CLS-64/in/170.jpg,in,2
2001,./data/NEU-CLS-64/in/680.jpg,in,2
6870,./data/NEU-CLS-64/pa/192.jpg,pa,3
3577,./data/NEU-CLS-64/rs/89.jpg,rs,6
2713,./data/NEU-CLS-64/cr/842.jpg,cr,0
4779,./data/NEU-CLS-64/rs/1371.jpg,rs,6
5707,./data/NEU-CLS-64/ps/381.jpg,ps,4
4670,./data/NEU-CLS-64/rs/194.jpg,rs,6
5484,./data/NEU-CLS-64/ps/490.jpg,ps,4
799,./data/NEU-CLS-64/sc/732.jpg,sc,7
3486,./data/NEU-CLS-64/cr/812.jpg,cr,0
7212,./data/NEU-CLS-64/rp/53.jpg,rp,5
1630,./data/NEU-CLS-64/in/171.jpg,in,2
1713,./data/NEU-CLS-64/in/470.jpg,in,2
6896,./data/NEU-CLS-64/pa/596.jpg,pa,3
6381,./data/NEU-CLS-64/pa/931.jpg,pa,3
695,./data/NEU-CLS-64/sc/675.jpg,sc,7
2498,./data/NEU-CLS-64/cr/830.jpg,cr,0
5263,./data/NEU-CLS-64/ps/28.jpg,ps,4
5571,./data/NEU-CLS-64/ps/127.jpg,ps,4
4806,./data/NEU-CLS-64/rs/961.jpg,rs,6
2163,./data/NEU-CLS-64/in/196.jpg,in,2
863,./data/NEU-CLS-64/sc/446.jpg,sc,7
4253,./data/NEU-CLS-64/rs/313.jpg,rs,6
4170,./data/NEU-CLS-64/rs/1486.jpg,rs,6
1694,./data/NEU-CLS-64/in/317.jpg,in,2
1041,./data/NEU-CLS-64/sc/69.jpg,sc,7
5848,./data/NEU-CLS-64/ps/769.jpg,ps,4
139,./data/NEU-CLS-64/sp/248.jpg,sp,8
4786,./data/NEU-CLS-64/rs/626.jpg,rs,6
2650,./data/NEU-CLS-64/cr/843.jpg,cr,0
5828,./data/NEU-CLS-64/ps/90.jpg,ps,4
2099,./data/NEU-CLS-64/in/624.jpg,in,2
862,./data/NEU-CLS-64/sc/320.jpg,sc,7
4075,./data/NEU-CLS-64/rs/895.jpg,rs,6
826,./data/NEU-CLS-64/sc/36.jpg,sc,7
3154,./data/NEU-CLS-64/cr/194.jpg,cr,0
3994,./data/NEU-CLS-64/rs/1333.jpg,rs,6
6350,./data/NEU-CLS-64/pa/39.jpg,pa,3
6480,./data/NEU-CLS-64/pa/653.jpg,pa,3
4328,./data/NEU-CLS-64/rs/1516.jpg,rs,6
6909,./data/NEU-CLS-64/pa/756.jpg,pa,3
199,./data/NEU-CLS-64/sp/242.jpg,sp,8
1738,./data/NEU-CLS-64/in/506.jpg,in,2
4655,./data/NEU-CLS-64/rs/859.jpg,rs,6
4841,./data/NEU-CLS-64/rs/425.jpg,rs,6
5377,./data/NEU-CLS-64/ps/648.jpg,ps,4
1058,./data/NEU-CLS-64/sc/587.jpg,sc,7
803,./data/NEU-CLS-64/sc/243.jpg,sc,7
67,./data/NEU-CLS-64/sp/206.jpg,sp,8
6190,./data/NEU-CLS-64/pa/538.jpg,pa,3
4977,./data/NEU-CLS-64/rs/1411.jpg,rs,6
1171,./data/NEU-CLS-64/sc/436.jpg,sc,7
2865,./data/NEU-CLS-64/cr/134.jpg,cr,0
315,./data/NEU-CLS-64/sp/80.jpg,sp,8
92,./data/NEU-CLS-64/sp/371.jpg,sp,8
3088,./data/NEU-CLS-64/cr/482.jpg,cr,0
5207,./data/NEU-CLS-64/ps/165.jpg,ps,4
3010,./data/NEU-CLS-64/cr/640.jpg,cr,0
5598,./data/NEU-CLS-64/ps/253.jpg,ps,4
1314,./data/NEU-CLS-64/gg/259.jpg,gg,1
5676,./data/NEU-CLS-64/ps/340.jpg,ps,4
4167,./data/NEU-CLS-64/rs/1492.jpg,rs,6
6568,./data/NEU-CLS-64/pa/33.jpg,pa,3
609,./data/NEU-CLS-64/sc/199.jpg,sc,7
1087,./data/NEU-CLS-64/sc/83.jpg,sc,7
5506,./data/NEU-CLS-64/ps/526.jpg,ps,4
219,./data/NEU-CLS-64/sp/296.jpg,sp,8
248,./data/NEU-CLS-64/sp/251.jpg,sp,8
738,./data/NEU-CLS-64/sc/104.jpg,sc,7
4844,./data/NEU-CLS-64/rs/431.jpg,rs,6
5184,./data/NEU-CLS-64/ps/206.jpg,ps,4
1328,./data/NEU-CLS-64/gg/267.jpg,gg,1
5503,./data/NEU-CLS-64/ps/718.jpg,ps,4
1247,./data/NEU-CLS-64/gg/65.jpg,gg,1
2839,./data/NEU-CLS-64/cr/1122.jpg,cr,0
2121,./data/NEU-CLS-64/in/626.jpg,in,2
517,./data/NEU-CLS-64/sc/389.jpg,sc,7
132,./data/NEU-CLS-64/sp/15.jpg,sp,8
2137,./data/NEU-CLS-64/in/752.jpg,in,2
6386,./data/NEU-CLS-64/pa/717.jpg,pa,3
2902,./data/NEU-CLS-64/cr/1072.jpg,cr,0
5337,./data/NEU-CLS-64/ps/665.jpg,ps,4
306,./data/NEU-CLS-64/sp/354.jpg,sp,8
4630,./data/NEU-CLS-64/rs/291.jpg,rs,6
7180,./data/NEU-CLS-64/rp/169.jpg,rp,5
1530,./data/NEU-CLS-64/in/765.jpg,in,2
3217,./data/NEU-CLS-64/cr/383.jpg,cr,0
2097,./data/NEU-CLS-64/in/156.jpg,in,2
2925,./data/NEU-CLS-64/cr/20.jpg,cr,0
2337,./data/NEU-CLS-64/cr/375.jpg,cr,0
1971,./data/NEU-CLS-64/in/278.jpg,in,2
6352,./data/NEU-CLS-64/pa/845.jpg,pa,3
6801,./data/NEU-CLS-64/pa/96.jpg,pa,3
5103,./data/NEU-CLS-64/ps/764.jpg,ps,4
1700,./data/NEU-CLS-64/in/263.jpg,in,2
4448,./data/NEU-CLS-64/rs/1105.jpg,rs,6
877,./data/NEU-CLS-64/sc/37.jpg,sc,7
1064,./data/NEU-CLS-64/sc/236.jpg,sc,7
4073,./data/NEU-CLS-64/rs/659.jpg,rs,6
2038,./data/NEU-CLS-64/in/332.jpg,in,2
2969,./data/NEU-CLS-64/cr/532.jpg,cr,0
3963,./data/NEU-CLS-64/rs/464.jpg,rs,6
4774,./data/NEU-CLS-64/rs/829.jpg,rs,6
5550,./data/NEU-CLS-64/ps/720.jpg,ps,4
5767,./data/NEU-CLS-64/ps/179.jpg,ps,4
1475,./data/NEU-CLS-64/gg/92.jpg,gg,1
3001,./data/NEU-CLS-64/cr/683.jpg,cr,0
4274,./data/NEU-CLS-64/rs/878.jpg,rs,6
5496,./data/NEU-CLS-64/ps/255.jpg,ps,4
901,./data/NEU-CLS-64/sc/720.jpg,sc,7
3474,./data/NEU-CLS-64/cr/1148.jpg,cr,0
3905,./data/NEU-CLS-64/rs/101.jpg,rs,6
7133,./data/NEU-CLS-64/rp/26.jpg,rp,5
2179,./data/NEU-CLS-64/in/179.jpg,in,2
1941,./data/NEU-CLS-64/in/122.jpg,in,2
6992,./data/NEU-CLS-64/pa/972.jpg,pa,3
2745,./data/NEU-CLS-64/cr/926.jpg,cr,0
3595,./data/NEU-CLS-64/rs/60.jpg,rs,6
1228,./data/NEU-CLS-64/gg/62.jpg,gg,1
2640,./data/NEU-CLS-64/cr/128.jpg,cr,0
2202,./data/NEU-CLS-64/in/226.jpg,in,2
5154,./data/NEU-CLS-64/ps/558.jpg,ps,4
2752,./data/NEU-CLS-64/cr/700.jpg,cr,0
5896,./data/NEU-CLS-64/pa/599.jpg,pa,3
2272,./data/NEU-CLS-64/in/609.jpg,in,2
2034,./data/NEU-CLS-64/in/285.jpg,in,2
4729,./data/NEU-CLS-64/rs/552.jpg,rs,6
2594,./data/NEU-CLS-64/cr/465.jpg,cr,0
4069,./data/NEU-CLS-64/rs/1497.jpg,rs,6
4930,./data/NEU-CLS-64/rs/795.jpg,rs,6
2665,./data/NEU-CLS-64/cr/300.jpg,cr,0
3695,./data/NEU-CLS-64/rs/1433.jpg,rs,6
1496,./data/NEU-CLS-64/gg/219.jpg,gg,1
805,./data/NEU-CLS-64/sc/531.jpg,sc,7
53,./data/NEU-CLS-64/sp/61.jpg,sp,8
2108,./data/NEU-CLS-64/in/43.jpg,in,2
6727,./data/NEU-CLS-64/pa/631.jpg,pa,3
6582,./data/NEU-CLS-64/pa/1129.jpg,pa,3
1286,./data/NEU-CLS-64/gg/288.jpg,gg,1
5126,./data/NEU-CLS-64/ps/62.jpg,ps,4
1282,./data/NEU-CLS-64/gg/28.jpg,gg,1
2102,./data/NEU-CLS-64/in/618.jpg,in,2
1312,./data/NEU-CLS-64/gg/265.jpg,gg,1
5284,./data/NEU-CLS-64/ps/262.jpg,ps,4
2938,./data/NEU-CLS-64/cr/1138.jpg,cr,0
5329,./data/NEU-CLS-64/ps/261.jpg,ps,4
5820,./data/NEU-CLS-64/ps/53.jpg,ps,4
1447,./data/NEU-CLS-64/gg/141.jpg,gg,1
5761,./data/NEU-CLS-64/ps/151.jpg,ps,4
3625,./data/NEU-CLS-64/rs/571.jpg,rs,6
3427,./data/NEU-CLS-64/cr/344.jpg,cr,0
2578,./data/NEU-CLS-64/cr/698.jpg,cr,0
17,./data/NEU-CLS-64/sp/413.jpg,sp,8
2738,./data/NEU-CLS-64/cr/265.jpg,cr,0
872,./data/NEU-CLS-64/sc/650.jpg,sc,7
150,./data/NEU-CLS-64/sp/16.jpg,sp,8
5996,./data/NEU-CLS-64/pa/438.jpg,pa,3
203,./data/NEU-CLS-64/sp/294.jpg,sp,8
1413,./data/NEU-CLS-64/gg/81.jpg,gg,1
4000,./data/NEU-CLS-64/rs/1482.jpg,rs,6
5670,./data/NEU-CLS-64/ps/552.jpg,ps,4
5807,./data/NEU-CLS-64/ps/622.jpg,ps,4
5555,./data/NEU-CLS-64/ps/721.jpg,ps,4
4350,./data/NEU-CLS-64/rs/1106.jpg,rs,6
3040,./data/NEU-CLS-64/cr/912.jpg,cr,0
6779,./data/NEU-CLS-64/pa/630.jpg,pa,3
5133,./data/NEU-CLS-64/ps/161.jpg,ps,4
786,./data/NEU-CLS-64/sc/493.jpg,sc,7
2095,./data/NEU-CLS-64/in/397.jpg,in,2
2106,./data/NEU-CLS-64/in/5.jpg,in,2
2642,./data/NEU-CLS-64/cr/869.jpg,cr,0
1343,./data/NEU-CLS-64/gg/242.jpg,gg,1
6592,./data/NEU-CLS-64/pa/1049.jpg,pa,3
5615,./data/NEU-CLS-64/ps/454.jpg,ps,4
6988,./data/NEU-CLS-64/pa/999.jpg,pa,3
666,./data/NEU-CLS-64/sc/248.jpg,sc,7
5913,./data/NEU-CLS-64/pa/981.jpg,pa,3
6589,./data/NEU-CLS-64/pa/1075.jpg,pa,3
1393,./data/NEU-CLS-64/gg/119.jpg,gg,1
868,./data/NEU-CLS-64/sc/491.jpg,sc,7
8,./data/NEU-CLS-64/sp/406.jpg,sp,8
2821,./data/NEU-CLS-64/cr/924.jpg,cr,0
1583,./data/NEU-CLS-64/in/376.jpg,in,2
5269,./data/NEU-CLS-64/ps/459.jpg,ps,4
5514,./data/NEU-CLS-64/ps/334.jpg,ps,4
2663,./data/NEU-CLS-64/cr/472.jpg,cr,0
2521,./data/NEU-CLS-64/cr/1183.jpg,cr,0
1016,./data/NEU-CLS-64/sc/208.jpg,sc,7
7041,./data/NEU-CLS-64/rp/48.jpg,rp,5
4657,./data/NEU-CLS-64/rs/1315.jpg,rs,6
70,./data/NEU-CLS-64/sp/207.jpg,sp,8
907,./data/NEU-CLS-64/sc/279.jpg,sc,7
1301,./data/NEU-CLS-64/gg/260.jpg,gg,1
4876,./data/NEU-CLS-64/rs/78.jpg,rs,6
1126,./data/NEU-CLS-64/sc/742.jpg,sc,7
771,./data/NEU-CLS-64/sc/663.jpg,sc,7
6827,./data/NEU-CLS-64/pa/949.jpg,pa,3
946,./data/NEU-CLS-64/sc/469.jpg,sc,7
7009,./data/NEU-CLS-64/pa/345.jpg,pa,3
5869,./data/NEU-CLS-64/ps/85.jpg,ps,4
3412,./data/NEU-CLS-64/cr/813.jpg,cr,0
5291,./data/NEU-CLS-64/ps/470.jpg,ps,4
1893,./data/NEU-CLS-64/in/690.jpg,in,2
5976,./data/NEU-CLS-64/pa/773.jpg,pa,3
3152,./data/NEU-CLS-64/cr/816.jpg,cr,0
1103,./data/NEU-CLS-64/sc/637.jpg,sc,7
6481,./data/NEU-CLS-64/pa/135.jpg,pa,3
5198,./data/NEU-CLS-64/ps/207.jpg,ps,4
1554,./data/NEU-CLS-64/in/60.jpg,in,2
107,./data/NEU-CLS-64/sp/166.jpg,sp,8
4450,./data/NEU-CLS-64/rs/1139.jpg,rs,6
6158,./data/NEU-CLS-64/pa/1126.jpg,pa,3
450,./data/NEU-CLS-64/sc/412.jpg,sc,7
1770,./data/NEU-CLS-64/in/649.jpg,in,2
2716,./data/NEU-CLS-64/cr/12.jpg,cr,0
14,./data/NEU-CLS-64/sp/201.jpg,sp,8
5335,./data/NEU-CLS-64/ps/329.jpg,ps,4
353,./data/NEU-CLS-64/sp/97.jpg,sp,8
1384,./data/NEU-CLS-64/gg/127.jpg,gg,1
1440,./data/NEU-CLS-64/gg/82.jpg,gg,1
916,./data/NEU-CLS-64/sc/325.jpg,sc,7
6221,./data/NEU-CLS-64/pa/670.jpg,pa,3
5075,./data/NEU-CLS-64/rs/1362.jpg,rs,6
7150,./data/NEU-CLS-64/rp/180.jpg,rp,5
1269,./data/NEU-CLS-64/gg/205.jpg,gg,1
1670,./data/NEU-CLS-64/in/416.jpg,in,2
6468,./data/NEU-CLS-64/pa/1072.jpg,pa,3
6281,./data/NEU-CLS-64/pa/16.jpg,pa,3
5381,./data/NEU-CLS-64/ps/112.jpg,ps,4
1306,./data/NEU-CLS-64/gg/103.jpg,gg,1
3921,./data/NEU-CLS-64/rs/511.jpg,rs,6
3,./data/NEU-CLS-64/sp/162.jpg,sp,8
401,./data/NEU-CLS-64/sp/185.jpg,sp,8
6904,./data/NEU-CLS-64/pa/794.jpg,pa,3
3360,./data/NEU-CLS-64/cr/964.jpg,cr,0
2871,./data/NEU-CLS-64/cr/444.jpg,cr,0
1731,./data/NEU-CLS-64/in/499.jpg,in,2
3461,./data/NEU-CLS-64/cr/543.jpg,cr,0
5729,./data/NEU-CLS-64/ps/237.jpg,ps,4
6858,./data/NEU-CLS-64/pa/83.jpg,pa,3
1550,./data/NEU-CLS-64/in/188.jpg,in,2
6278,./data/NEU-CLS-64/pa/895.jpg,pa,3
4349,./data/NEU-CLS-64/rs/479.jpg,rs,6
4987,./data/NEU-CLS-64/rs/1439.jpg,rs,6
6538,./data/NEU-CLS-64/pa/268.jpg,pa,3
6348,./data/NEU-CLS-64/pa/853.jpg,pa,3
6210,./data/NEU-CLS-64/pa/855.jpg,pa,3
2882,./data/NEU-CLS-64/cr/256.jpg,cr,0
5476,./data/NEU-CLS-64/ps/22.jpg,ps,4
5112,./data/NEU-CLS-64/ps/598.jpg,ps,4
7081,./data/NEU-CLS-64/rp/115.jpg,rp,5
5619,./data/NEU-CLS-64/ps/497.jpg,ps,4
1268,./data/NEU-CLS-64/gg/211.jpg,gg,1
4520,./data/NEU-CLS-64/rs/1538.jpg,rs,6
4084,./data/NEU-CLS-64/rs/1322.jpg,rs,6
5041,./data/NEU-CLS-64/rs/796.jpg,rs,6
2544,./data/NEU-CLS-64/cr/774.jpg,cr,0
1214,./data/NEU-CLS-64/gg/162.jpg,gg,1
6758,./data/NEU-CLS-64/pa/793.jpg,pa,3
1871,./data/NEU-CLS-64/in/726.jpg,in,2
2421,./data/NEU-CLS-64/cr/148.jpg,cr,0
2014,./data/NEU-CLS-64/in/441.jpg,in,2
2360,./data/NEU-CLS-64/cr/48.jpg,cr,0
3998,./data/NEU-CLS-64/rs/658.jpg,rs,6
4371,./data/NEU-CLS-64/rs/20.jpg,rs,6
3880,./data/NEU-CLS-64/rs/73.jpg,rs,6
5545,./data/NEU-CLS-64/ps/244.jpg,ps,4
6580,./data/NEU-CLS-64/pa/1115.jpg,pa,3
5216,./data/NEU-CLS-64/ps/72.jpg,ps,4
5556,./data/NEU-CLS-64/ps/279.jpg,ps,4
4546,./data/NEU-CLS-64/rs/494.jpg,rs,6
282,./data/NEU-CLS-64/sp/19.jpg,sp,8
2954,./data/NEU-CLS-64/cr/527.jpg,cr,0
760,./data/NEU-CLS-64/sc/273.jpg,sc,7
1675,./data/NEU-CLS-64/in/172.jpg,in,2
3131,./data/NEU-CLS-64/cr/1103.jpg,cr,0
3904,./data/NEU-CLS-64/rs/1495.jpg,rs,6
2259,./data/NEU-CLS-64/in/543.jpg,in,2
5520,./data/NEU-CLS-64/ps/136.jpg,ps,4
7013,./data/NEU-CLS-64/pa/91.jpg,pa,3
1114,./data/NEU-CLS-64/sc/421.jpg,sc,7
924,./data/NEU-CLS-64/sc/655.jpg,sc,7
4673,./data/NEU-CLS-64/rs/619.jpg,rs,6
1782,./data/NEU-CLS-64/in/701.jpg,in,2
163,./data/NEU-CLS-64/sp/338.jpg,sp,8
5282,./data/NEU-CLS-64/ps/706.jpg,ps,4
3796,./data/NEU-CLS-64/rs/72.jpg,rs,6
4706,./data/NEU-CLS-64/rs/1574.jpg,rs,6
5122,./data/NEU-CLS-64/ps/163.jpg,ps,4
822,./data/NEU-CLS-64/sc/690.jpg,sc,7
3158,./data/NEU-CLS-64/cr/625.jpg,cr,0
474,./data/NEU-CLS-64/sc/349.jpg,sc,7
3988,./data/NEU-CLS-64/rs/17.jpg,rs,6
6361,./data/NEU-CLS-64/pa/138.jpg,pa,3
4048,./data/NEU-CLS-64/rs/275.jpg,rs,6
5792,./data/NEU-CLS-64/ps/554.jpg,ps,4
4595,./data/NEU-CLS-64/rs/284.jpg,rs,6
4187,./data/NEU-CLS-64/rs/845.jpg,rs,6
1097,./data/NEU-CLS-64/sc/78.jpg,sc,7
3662,./data/NEU-CLS-64/rs/1190.jpg,rs,6
5333,./data/NEU-CLS-64/ps/473.jpg,ps,4
1777,./data/NEU-CLS-64/in/265.jpg,in,2
4954,./data/NEU-CLS-64/rs/391.jpg,rs,6
5461,./data/NEU-CLS-64/ps/445.jpg,ps,4
5405,./data/NEU-CLS-64/ps/717.jpg,ps,4
4823,./data/NEU-CLS-64/rs/1204.jpg,rs,6
4014,./data/NEU-CLS-64/rs/1079.jpg,rs,6
1783,./data/NEU-CLS-64/in/715.jpg,in,2
3560,./data/NEU-CLS-64/rs/1030.jpg,rs,6
5625,./data/NEU-CLS-64/ps/124.jpg,ps,4
562,./data/NEU-CLS-64/sc/617.jpg,sc,7
721,./data/NEU-CLS-64/sc/502.jpg,sc,7
6523,./data/NEU-CLS-64/pa/533.jpg,pa,3
5834,./data/NEU-CLS-64/ps/436.jpg,ps,4
6846,./data/NEU-CLS-64/pa/586.jpg,pa,3
5872,./data/NEU-CLS-64/ps/147.jpg,ps,4
5786,./data/NEU-CLS-64/ps/756.jpg,ps,4
6723,./data/NEU-CLS-64/pa/95.jpg,pa,3
3482,./data/NEU-CLS-64/cr/635.jpg,cr,0
568,./data/NEU-CLS-64/sc/66.jpg,sc,7
4989,./data/NEU-CLS-64/rs/620.jpg,rs,6
5843,./data/NEU-CLS-64/ps/797.jpg,ps,4
3066,./data/NEU-CLS-64/cr/655.jpg,cr,0
5253,./data/NEU-CLS-64/ps/172.jpg,ps,4
3296,./data/NEU-CLS-64/cr/343.jpg,cr,0
5853,./data/NEU-CLS-64/ps/219.jpg,ps,4
5605,./data/NEU-CLS-64/ps/722.jpg,ps,4
3707,./data/NEU-CLS-64/rs/158.jpg,rs,6
6998,./data/NEU-CLS-64/pa/557.jpg,pa,3
6015,./data/NEU-CLS-64/pa/825.jpg,pa,3
5719,./data/NEU-CLS-64/ps/236.jpg,ps,4
1160,./data/NEU-CLS-64/sc/620.jpg,sc,7
2905,./data/NEU-CLS-64/cr/337.jpg,cr,0
689,./data/NEU-CLS-64/sc/103.jpg,sc,7
1778,./data/NEU-CLS-64/in/503.jpg,in,2
7033,./data/NEU-CLS-64/rp/177.jpg,rp,5
2868,./data/NEU-CLS-64/cr/493.jpg,cr,0
6860,./data/NEU-CLS-64/pa/169.jpg,pa,3
5411,./data/NEU-CLS-64/ps/298.jpg,ps,4
2771,./data/NEU-CLS-64/cr/489.jpg,cr,0
381,./data/NEU-CLS-64/sp/232.jpg,sp,8
3961,./data/NEU-CLS-64/rs/316.jpg,rs,6
4598,./data/NEU-CLS-64/rs/521.jpg,rs,6
4280,./data/NEU-CLS-64/rs/35.jpg,rs,6
6790,./data/NEU-CLS-64/pa/803.jpg,pa,3
4488,./data/NEU-CLS-64/rs/481.jpg,rs,6
3466,./data/NEU-CLS-64/cr/580.jpg,cr,0
5352,./data/NEU-CLS-64/ps/463.jpg,ps,4
1182,./data/NEU-CLS-64/sc/768.jpg,sc,7
5093,./data/NEU-CLS-64/ps/412.jpg,ps,4
5480,./data/NEU-CLS-64/ps/137.jpg,ps,4
2778,./data/NEU-CLS-64/cr/660.jpg,cr,0
4409,./data/NEU-CLS-64/rs/1528.jpg,rs,6
227,./data/NEU-CLS-64/sp/283.jpg,sp,8
3681,./data/NEU-CLS-64/rs/809.jpg,rs,6
330,./data/NEU-CLS-64/sp/154.jpg,sp,8
187,./data/NEU-CLS-64/sp/10.jpg,sp,8
913,./data/NEU-CLS-64/sc/286.jpg,sc,7
4940,./data/NEU-CLS-64/rs/226.jpg,rs,6
3944,./data/NEU-CLS-64/rs/1537.jpg,rs,6
4791,./data/NEU-CLS-64/rs/1198.jpg,rs,6
1567,./data/NEU-CLS-64/in/559.jpg,in,2
5980,./data/NEU-CLS-64/pa/982.jpg,pa,3
3931,./data/NEU-CLS-64/rs/908.jpg,rs,6
3606,./data/NEU-CLS-64/rs/175.jpg,rs,6
5163,./data/NEU-CLS-64/ps/612.jpg,ps,4
449,./data/NEU-CLS-64/sc/406.jpg,sc,7
6609,./data/NEU-CLS-64/pa/537.jpg,pa,3
2562,./data/NEU-CLS-64/cr/364.jpg,cr,0
2271,./data/NEU-CLS-64/in/91.jpg,in,2
6036,./data/NEU-CLS-64/pa/945.jpg,pa,3
3608,./data/NEU-CLS-64/rs/1393.jpg,rs,6
3573,./data/NEU-CLS-64/rs/1178.jpg,rs,6
4345,./data/NEU-CLS-64/rs/337.jpg,rs,6
7189,./data/NEU-CLS-64/rp/186.jpg,rp,5
1551,./data/NEU-CLS-64/in/76.jpg,in,2
1433,./data/NEU-CLS-64/gg/7.jpg,gg,1
320,./data/NEU-CLS-64/sp/43.jpg,sp,8
5805,./data/NEU-CLS-64/ps/178.jpg,ps,4
2957,./data/NEU-CLS-64/cr/533.jpg,cr,0
709,./data/NEU-CLS-64/sc/271.jpg,sc,7
2020,./data/NEU-CLS-64/in/253.jpg,in,2
1432,./data/NEU-CLS-64/gg/55.jpg,gg,1
4573,./data/NEU-CLS-64/rs/24.jpg,rs,6
2133,./data/NEU-CLS-64/in/544.jpg,in,2
2759,./data/NEU-CLS-64/cr/264.jpg,cr,0
6493,./data/NEU-CLS-64/pa/876.jpg,pa,3
2162,./data/NEU-CLS-64/in/68.jpg,in,2
2011,./data/NEU-CLS-64/in/482.jpg,in,2
198,./data/NEU-CLS-64/sp/256.jpg,sp,8
6025,./data/NEU-CLS-64/pa/366.jpg,pa,3
4308,./data/NEU-CLS-64/rs/1073.jpg,rs,6
3723,./data/NEU-CLS-64/rs/574.jpg,rs,6
5180,./data/NEU-CLS-64/ps/366.jpg,ps,4
4660,./data/NEU-CLS-64/rs/42.jpg,rs,6
5609,./data/NEU-CLS-64/ps/246.jpg,ps,4
5697,./data/NEU-CLS-64/ps/197.jpg,ps,4
503,./data/NEU-CLS-64/sc/767.jpg,sc,7
2439,./data/NEU-CLS-64/cr/1143.jpg,cr,0
1710,./data/NEU-CLS-64/in/538.jpg,in,2
5169,./data/NEU-CLS-64/ps/59.jpg,ps,4
1523,./data/NEU-CLS-64/in/214.jpg,in,2
5148,./data/NEU-CLS-64/ps/772.jpg,ps,4
6754,./data/NEU-CLS-64/pa/988.jpg,pa,3
486,./data/NEU-CLS-64/sc/48.jpg,sc,7
4710,./data/NEU-CLS-64/rs/751.jpg,rs,6
3868,./data/NEU-CLS-64/rs/1169.jpg,rs,6
1695,./data/NEU-CLS-64/in/471.jpg,in,2
9,./data/NEU-CLS-64/sp/412.jpg,sp,8
1428,./data/NEU-CLS-64/gg/181.jpg,gg,1
680,./data/NEU-CLS-64/sc/261.jpg,sc,7
1509,./data/NEU-CLS-64/in/77.jpg,in,2
6874,./data/NEU-CLS-64/pa/2.jpg,pa,3
244,./data/NEU-CLS-64/sp/244.jpg,sp,8
883,./data/NEU-CLS-64/sc/132.jpg,sc,7
21,./data/NEU-CLS-64/sp/349.jpg,sp,8
4453,./data/NEU-CLS-64/rs/136.jpg,rs,6
1760,./data/NEU-CLS-64/in/103.jpg,in,2
3783,./data/NEU-CLS-64/rs/58.jpg,rs,6
4358,./data/NEU-CLS-64/rs/109.jpg,rs,6
352,./data/NEU-CLS-64/sp/83.jpg,sp,8
2103,./data/NEU-CLS-64/in/80.jpg,in,2
4973,./data/NEU-CLS-64/rs/193.jpg,rs,6
3391,./data/NEU-CLS-64/cr/86.jpg,cr,0
697,./data/NEU-CLS-64/sc/107.jpg,sc,7
6277,./data/NEU-CLS-64/pa/881.jpg,pa,3
4681,./data/NEU-CLS-64/rs/382.jpg,rs,6
3340,./data/NEU-CLS-64/cr/1176.jpg,cr,0
751,./data/NEU-CLS-64/sc/266.jpg,sc,7
4223,./data/NEU-CLS-64/rs/925.jpg,rs,6
6116,./data/NEU-CLS-64/pa/953.jpg,pa,3
3710,./data/NEU-CLS-64/rs/399.jpg,rs,6
607,./data/NEU-CLS-64/sc/600.jpg,sc,7
4963,./data/NEU-CLS-64/rs/45.jpg,rs,6
7215,./data/NEU-CLS-64/rp/152.jpg,rp,5
1257,./data/NEU-CLS-64/gg/171.jpg,gg,1
3249,./data/NEU-CLS-64/cr/626.jpg,cr,0
3471,./data/NEU-CLS-64/cr/437.jpg,cr,0
4999,./data/NEU-CLS-64/rs/1161.jpg,rs,6
1653,./data/NEU-CLS-64/in/205.jpg,in,2
6153,./data/NEU-CLS-64/pa/101.jpg,pa,3
2027,./data/NEU-CLS-64/in/722.jpg,in,2
5652,./data/NEU-CLS-64/ps/209.jpg,ps,4
402,./data/NEU-CLS-64/sp/191.jpg,sp,8
